Request_id,Pickup_point,Driver_id,Status,Request_timestamp,Request_Time,Request_Date,Request_Day,Request_Time_of_the_day,Drop_timestamp,Drop_Time,Drop_Date,Drop_Day
219,City,283,Cancelled,2016-07-11 06:15:00,06:15:00,2016-07-11,Monday,Early Morning,,,,
220,Airport,203,Trip Completed,2016-07-11 06:11:00,06:11:00,2016-07-11,Monday,Early Morning,2016-07-11 06:55:00,06:55:00,2016-07-11,Monday
221,City,,No Cars Available,2016-07-11 06:16:00,06:16:00,2016-07-11,Monday,Early Morning,,,,
222,Airport,247,Trip Completed,2016-07-11 06:20:00,06:20:00,2016-07-11,Monday,Early Morning,2016-07-11 07:10:00,07:10:00,2016-07-11,Monday
223,Airport,160,Trip Completed,2016-07-11 06:13:00,06:13:00,2016-07-11,Monday,Early Morning,2016-07-11 07:05:00,07:05:00,2016-07-11,Monday
224,City,191,Cancelled,2016-07-11 06:17:00,06:17:00,2016-07-11,Monday,Early Morning,,,,
225,City,245,Trip Completed,2016-07-11 06:16:00,06:16:00,2016-07-11,Monday,Early Morning,2016-07-11 07:28:00,07:28:00,2016-07-11,Monday
226,City,,No Cars Available,2016-07-11 06:21:00,06:21:00,2016-07-11,Monday,Early Morning,,,,
227,Airport,151,Cancelled,2016-07-11 06:20:00,06:20:00,2016-07-11,Monday,Early Morning,,,,
228,City,,No Cars Available,2016-07-11 06:24:00,06:24:00,2016-07-11,Monday,Early Morning,,,,
229,City,131,Cancelled,2016-07-11 06:23:00,06:23:00,2016-07-11,Monday,Early Morning,,,,
230,City,,No Cars Available,2016-07-11 06:27:00,06:27:00,2016-07-11,Monday,Early Morning,,,,
231,City,,No Cars Available,2016-07-11 06:26:00,06:26:00,2016-07-11,Monday,Early Morning,,,,
232,City,22,Cancelled,2016-07-11 06:26:00,06:26:00,2016-07-11,Monday,Early Morning,,,,
233,City,9,Cancelled,2016-07-11 06:27:00,06:27:00,2016-07-11,Monday,Early Morning,,,,
234,City,54,Trip Completed,2016-07-11 06:27:00,06:27:00,2016-07-11,Monday,Early Morning,2016-07-11 07:23:00,07:23:00,2016-07-11,Monday
235,City,61,Cancelled,2016-07-11 06:22:00,06:22:00,2016-07-11,Monday,Early Morning,,,,
236,City,24,Cancelled,2016-07-11 06:32:00,06:32:00,2016-07-11,Monday,Early Morning,,,,
237,City,56,Cancelled,2016-07-11 06:29:00,06:29:00,2016-07-11,Monday,Early Morning,,,,
238,City,42,Trip Completed,2016-07-11 06:27:00,06:27:00,2016-07-11,Monday,Early Morning,2016-07-11 07:15:00,07:15:00,2016-07-11,Monday
239,City,98,Cancelled,2016-07-11 06:25:00,06:25:00,2016-07-11,Monday,Early Morning,,,,
240,City,168,Cancelled,2016-07-11 06:29:00,06:29:00,2016-07-11,Monday,Early Morning,,,,
241,City,108,Trip Completed,2016-07-11 06:31:00,06:31:00,2016-07-11,Monday,Early Morning,2016-07-11 07:17:00,07:17:00,2016-07-11,Monday
242,Airport,139,Trip Completed,2016-07-11 06:31:00,06:31:00,2016-07-11,Monday,Early Morning,2016-07-11 07:21:00,07:21:00,2016-07-11,Monday
243,City,144,Trip Completed,2016-07-11 06:34:00,06:34:00,2016-07-11,Monday,Early Morning,2016-07-11 07:09:00,07:09:00,2016-07-11,Monday
244,City,211,Cancelled,2016-07-11 06:31:00,06:31:00,2016-07-11,Monday,Early Morning,,,,
245,City,69,Cancelled,2016-07-11 06:33:00,06:33:00,2016-07-11,Monday,Early Morning,,,,
246,Airport,87,Trip Completed,2016-07-11 06:35:00,06:35:00,2016-07-11,Monday,Early Morning,2016-07-11 07:10:00,07:10:00,2016-07-11,Monday
247,City,7,Cancelled,2016-07-11 06:33:00,06:33:00,2016-07-11,Monday,Early Morning,,,,
248,City,166,Trip Completed,2016-07-11 06:38:00,06:38:00,2016-07-11,Monday,Early Morning,2016-07-11 07:45:00,07:45:00,2016-07-11,Monday
249,City,39,Trip Completed,2016-07-11 06:31:00,06:31:00,2016-07-11,Monday,Early Morning,2016-07-11 07:14:00,07:14:00,2016-07-11,Monday
250,Airport,66,Trip Completed,2016-07-11 06:29:00,06:29:00,2016-07-11,Monday,Early Morning,2016-07-11 07:34:00,07:34:00,2016-07-11,Monday
251,Airport,268,Trip Completed,2016-07-11 06:36:00,06:36:00,2016-07-11,Monday,Early Morning,2016-07-11 07:08:00,07:08:00,2016-07-11,Monday
252,City,107,Cancelled,2016-07-11 06:36:00,06:36:00,2016-07-11,Monday,Early Morning,,,,
253,City,130,Cancelled,2016-07-11 06:43:00,06:43:00,2016-07-11,Monday,Early Morning,,,,
254,City,,No Cars Available,2016-07-11 06:40:00,06:40:00,2016-07-11,Monday,Early Morning,,,,
255,City,,No Cars Available,2016-07-11 06:44:00,06:44:00,2016-07-11,Monday,Early Morning,,,,
256,Airport,80,Trip Completed,2016-07-11 06:44:00,06:44:00,2016-07-11,Monday,Early Morning,2016-07-11 07:38:00,07:38:00,2016-07-11,Monday
257,Airport,89,Trip Completed,2016-07-11 06:38:00,06:38:00,2016-07-11,Monday,Early Morning,2016-07-11 07:50:00,07:50:00,2016-07-11,Monday
258,Airport,273,Trip Completed,2016-07-11 06:36:00,06:36:00,2016-07-11,Monday,Early Morning,2016-07-11 07:19:00,07:19:00,2016-07-11,Monday
259,City,,No Cars Available,2016-07-11 06:46:00,06:46:00,2016-07-11,Monday,Early Morning,,,,
260,City,118,Trip Completed,2016-07-11 06:45:00,06:45:00,2016-07-11,Monday,Early Morning,2016-07-11 07:54:00,07:54:00,2016-07-11,Monday
261,City,165,Cancelled,2016-07-11 06:42:00,06:42:00,2016-07-11,Monday,Early Morning,,,,
262,City,220,Cancelled,2016-07-11 06:41:00,06:41:00,2016-07-11,Monday,Early Morning,,,,
263,City,,No Cars Available,2016-07-11 06:44:00,06:44:00,2016-07-11,Monday,Early Morning,,,,
264,City,12,Trip Completed,2016-07-11 06:51:00,06:51:00,2016-07-11,Monday,Early Morning,2016-07-11 07:40:00,07:40:00,2016-07-11,Monday
265,City,193,Cancelled,2016-07-11 06:47:00,06:47:00,2016-07-11,Monday,Early Morning,,,,
266,City,,No Cars Available,2016-07-11 06:47:00,06:47:00,2016-07-11,Monday,Early Morning,,,,
267,City,2,Trip Completed,2016-07-11 06:46:00,06:46:00,2016-07-11,Monday,Early Morning,2016-07-11 07:25:00,07:25:00,2016-07-11,Monday
268,City,206,Cancelled,2016-07-11 06:52:00,06:52:00,2016-07-11,Monday,Early Morning,,,,
269,City,81,Trip Completed,2016-07-11 06:44:00,06:44:00,2016-07-11,Monday,Early Morning,2016-07-11 07:43:00,07:43:00,2016-07-11,Monday
270,City,124,Trip Completed,2016-07-11 06:54:00,06:54:00,2016-07-11,Monday,Early Morning,2016-07-11 07:50:00,07:50:00,2016-07-11,Monday
271,Airport,243,Trip Completed,2016-07-11 06:53:00,06:53:00,2016-07-11,Monday,Early Morning,2016-07-11 07:31:00,07:31:00,2016-07-11,Monday
272,City,,No Cars Available,2016-07-11 06:50:00,06:50:00,2016-07-11,Monday,Early Morning,,,,
273,Airport,261,Trip Completed,2016-07-11 06:51:00,06:51:00,2016-07-11,Monday,Early Morning,2016-07-11 07:55:00,07:55:00,2016-07-11,Monday
274,City,,No Cars Available,2016-07-11 06:50:00,06:50:00,2016-07-11,Monday,Early Morning,,,,
275,City,22,Cancelled,2016-07-11 07:00:00,07:00:00,2016-07-11,Monday,Morning,,,,
276,City,27,Cancelled,2016-07-11 06:52:00,06:52:00,2016-07-11,Monday,Early Morning,,,,
277,City,198,Cancelled,2016-07-11 06:59:00,06:59:00,2016-07-11,Monday,Early Morning,,,,
278,City,50,Cancelled,2016-07-11 06:55:00,06:55:00,2016-07-11,Monday,Early Morning,,,,
279,Airport,109,Trip Completed,2016-07-11 06:58:00,06:58:00,2016-07-11,Monday,Early Morning,2016-07-11 07:47:00,07:47:00,2016-07-11,Monday
280,Airport,219,Trip Completed,2016-07-11 07:05:00,07:05:00,2016-07-11,Monday,Morning,2016-07-11 07:41:00,07:41:00,2016-07-11,Monday
281,City,131,Trip Completed,2016-07-11 07:01:00,07:01:00,2016-07-11,Monday,Morning,2016-07-11 08:10:00,08:10:00,2016-07-11,Monday
282,City,141,Trip Completed,2016-07-11 06:56:00,06:56:00,2016-07-11,Monday,Early Morning,2016-07-11 08:11:00,08:11:00,2016-07-11,Monday
283,Airport,196,Trip Completed,2016-07-11 07:01:00,07:01:00,2016-07-11,Monday,Morning,2016-07-11 07:32:00,07:32:00,2016-07-11,Monday
284,City,298,Cancelled,2016-07-11 07:05:00,07:05:00,2016-07-11,Monday,Morning,,,,
285,City,74,Trip Completed,2016-07-11 07:02:00,07:02:00,2016-07-11,Monday,Morning,2016-07-11 07:40:00,07:40:00,2016-07-11,Monday
286,City,82,Trip Completed,2016-07-11 06:58:00,06:58:00,2016-07-11,Monday,Early Morning,2016-07-11 07:54:00,07:54:00,2016-07-11,Monday
287,City,,No Cars Available,2016-07-11 07:05:00,07:05:00,2016-07-11,Monday,Morning,,,,
288,City,,No Cars Available,2016-07-11 07:05:00,07:05:00,2016-07-11,Monday,Morning,,,,
289,City,44,Cancelled,2016-07-11 07:09:00,07:09:00,2016-07-11,Monday,Morning,,,,
290,City,195,Cancelled,2016-07-11 07:13:00,07:13:00,2016-07-11,Monday,Morning,,,,
291,City,224,Cancelled,2016-07-11 07:06:00,07:06:00,2016-07-11,Monday,Morning,,,,
292,City,231,Trip Completed,2016-07-11 07:14:00,07:14:00,2016-07-11,Monday,Morning,2016-07-11 07:51:00,07:51:00,2016-07-11,Monday
293,City,176,Cancelled,2016-07-11 07:07:00,07:07:00,2016-07-11,Monday,Morning,,,,
294,City,278,Cancelled,2016-07-11 07:12:00,07:12:00,2016-07-11,Monday,Morning,,,,
295,Airport,297,Cancelled,2016-07-11 07:10:00,07:10:00,2016-07-11,Monday,Morning,,,,
296,Airport,144,Trip Completed,2016-07-11 07:12:00,07:12:00,2016-07-11,Monday,Morning,2016-07-11 07:54:00,07:54:00,2016-07-11,Monday
297,Airport,206,Trip Completed,2016-07-11 07:13:00,07:13:00,2016-07-11,Monday,Morning,2016-07-11 07:43:00,07:43:00,2016-07-11,Monday
298,City,238,Cancelled,2016-07-11 07:15:00,07:15:00,2016-07-11,Monday,Morning,,,,
299,City,284,Cancelled,2016-07-11 07:13:00,07:13:00,2016-07-11,Monday,Morning,,,,
300,City,,No Cars Available,2016-07-11 07:13:00,07:13:00,2016-07-11,Monday,Morning,,,,
301,City,233,Trip Completed,2016-07-11 07:17:00,07:17:00,2016-07-11,Monday,Morning,2016-07-11 08:18:00,08:18:00,2016-07-11,Monday
302,City,209,Cancelled,2016-07-11 07:17:00,07:17:00,2016-07-11,Monday,Morning,,,,
303,Airport,276,Trip Completed,2016-07-11 07:19:00,07:19:00,2016-07-11,Monday,Morning,2016-07-11 08:01:00,08:01:00,2016-07-11,Monday
304,City,221,Trip Completed,2016-07-11 07:21:00,07:21:00,2016-07-11,Monday,Morning,2016-07-11 07:50:00,07:50:00,2016-07-11,Monday
305,City,272,Cancelled,2016-07-11 07:17:00,07:17:00,2016-07-11,Monday,Morning,,,,
306,City,15,Cancelled,2016-07-11 07:20:00,07:20:00,2016-07-11,Monday,Morning,,,,
307,City,70,Cancelled,2016-07-11 07:20:00,07:20:00,2016-07-11,Monday,Morning,,,,
308,City,105,Cancelled,2016-07-11 07:22:00,07:22:00,2016-07-11,Monday,Morning,,,,
309,City,240,Cancelled,2016-07-11 07:18:00,07:18:00,2016-07-11,Monday,Morning,,,,
310,Airport,13,Trip Completed,2016-07-11 07:24:00,07:24:00,2016-07-11,Monday,Morning,2016-07-11 08:28:00,08:28:00,2016-07-11,Monday
311,Airport,149,Trip Completed,2016-07-11 07:27:00,07:27:00,2016-07-11,Monday,Morning,2016-07-11 08:08:00,08:08:00,2016-07-11,Monday
312,City,5,Trip Completed,2016-07-11 07:27:00,07:27:00,2016-07-11,Monday,Morning,2016-07-11 08:31:00,08:31:00,2016-07-11,Monday
313,City,53,Trip Completed,2016-07-11 07:26:00,07:26:00,2016-07-11,Monday,Morning,2016-07-11 08:35:00,08:35:00,2016-07-11,Monday
314,Airport,275,Trip Completed,2016-07-11 07:28:00,07:28:00,2016-07-11,Monday,Morning,2016-07-11 08:15:00,08:15:00,2016-07-11,Monday
315,City,278,Cancelled,2016-07-11 07:34:00,07:34:00,2016-07-11,Monday,Morning,,,,
316,City,290,Cancelled,2016-07-11 07:26:00,07:26:00,2016-07-11,Monday,Morning,,,,
317,City,145,Cancelled,2016-07-11 07:29:00,07:29:00,2016-07-11,Monday,Morning,,,,
318,City,146,Trip Completed,2016-07-11 07:28:00,07:28:00,2016-07-11,Monday,Morning,2016-07-11 08:43:00,08:43:00,2016-07-11,Monday
319,City,161,Cancelled,2016-07-11 07:33:00,07:33:00,2016-07-11,Monday,Morning,,,,
320,City,187,Trip Completed,2016-07-11 07:32:00,07:32:00,2016-07-11,Monday,Morning,2016-07-11 08:44:00,08:44:00,2016-07-11,Monday
321,City,119,Cancelled,2016-07-11 07:30:00,07:30:00,2016-07-11,Monday,Morning,,,,
322,City,26,Trip Completed,2016-07-11 07:31:00,07:31:00,2016-07-11,Monday,Morning,2016-07-11 08:10:00,08:10:00,2016-07-11,Monday
323,City,57,Cancelled,2016-07-11 07:36:00,07:36:00,2016-07-11,Monday,Morning,,,,
324,City,85,Cancelled,2016-07-11 07:40:00,07:40:00,2016-07-11,Monday,Morning,,,,
325,City,182,Trip Completed,2016-07-11 07:34:00,07:34:00,2016-07-11,Monday,Morning,2016-07-11 08:44:00,08:44:00,2016-07-11,Monday
326,City,110,Cancelled,2016-07-11 07:33:00,07:33:00,2016-07-11,Monday,Morning,,,,
327,City,240,Cancelled,2016-07-11 07:33:00,07:33:00,2016-07-11,Monday,Morning,,,,
328,City,59,Cancelled,2016-07-11 07:33:00,07:33:00,2016-07-11,Monday,Morning,,,,
329,Airport,254,Trip Completed,2016-07-11 07:42:00,07:42:00,2016-07-11,Monday,Morning,2016-07-11 08:49:00,08:49:00,2016-07-11,Monday
330,Airport,223,Trip Completed,2016-07-11 07:39:00,07:39:00,2016-07-11,Monday,Morning,2016-07-11 08:52:00,08:52:00,2016-07-11,Monday
331,City,,No Cars Available,2016-07-11 07:47:00,07:47:00,2016-07-11,Monday,Morning,,,,
332,City,259,Cancelled,2016-07-11 07:40:00,07:40:00,2016-07-11,Monday,Morning,,,,
333,City,37,Trip Completed,2016-07-11 07:43:00,07:43:00,2016-07-11,Monday,Morning,2016-07-11 08:53:00,08:53:00,2016-07-11,Monday
334,City,103,Cancelled,2016-07-11 07:40:00,07:40:00,2016-07-11,Monday,Morning,,,,
335,City,197,Trip Completed,2016-07-11 07:39:00,07:39:00,2016-07-11,Monday,Morning,2016-07-11 08:23:00,08:23:00,2016-07-11,Monday
336,Airport,81,Trip Completed,2016-07-11 07:50:00,07:50:00,2016-07-11,Monday,Morning,2016-07-11 08:44:00,08:44:00,2016-07-11,Monday
337,City,,No Cars Available,2016-07-11 07:50:00,07:50:00,2016-07-11,Monday,Morning,,,,
338,City,248,Trip Completed,2016-07-11 07:50:00,07:50:00,2016-07-11,Monday,Morning,2016-07-11 08:55:00,08:55:00,2016-07-11,Monday
339,Airport,44,Trip Completed,2016-07-11 07:49:00,07:49:00,2016-07-11,Monday,Morning,2016-07-11 08:45:00,08:45:00,2016-07-11,Monday
340,City,289,Cancelled,2016-07-11 07:51:00,07:51:00,2016-07-11,Monday,Morning,,,,
341,City,94,Cancelled,2016-07-11 07:46:00,07:46:00,2016-07-11,Monday,Morning,,,,
342,City,,No Cars Available,2016-07-11 07:51:00,07:51:00,2016-07-11,Monday,Morning,,,,
343,City,129,Trip Completed,2016-07-11 07:57:00,07:57:00,2016-07-11,Monday,Morning,2016-07-11 08:55:00,08:55:00,2016-07-11,Monday
344,City,,No Cars Available,2016-07-11 07:52:00,07:52:00,2016-07-11,Monday,Morning,,,,
345,City,164,Cancelled,2016-07-11 07:52:00,07:52:00,2016-07-11,Monday,Morning,,,,
346,City,273,Cancelled,2016-07-11 07:54:00,07:54:00,2016-07-11,Monday,Morning,,,,
347,City,284,Cancelled,2016-07-11 07:51:00,07:51:00,2016-07-11,Monday,Morning,,,,
348,City,,No Cars Available,2016-07-11 07:54:00,07:54:00,2016-07-11,Monday,Morning,,,,
349,City,,No Cars Available,2016-07-11 07:51:00,07:51:00,2016-07-11,Monday,Morning,,,,
350,City,96,Trip Completed,2016-07-11 07:53:00,07:53:00,2016-07-11,Monday,Morning,2016-07-11 08:40:00,08:40:00,2016-07-11,Monday
351,City,99,Trip Completed,2016-07-11 07:53:00,07:53:00,2016-07-11,Monday,Morning,2016-07-11 08:55:00,08:55:00,2016-07-11,Monday
352,City,20,Cancelled,2016-07-11 07:54:00,07:54:00,2016-07-11,Monday,Morning,,,,
353,City,72,Cancelled,2016-07-11 07:55:00,07:55:00,2016-07-11,Monday,Morning,,,,
354,City,116,Cancelled,2016-07-11 07:59:00,07:59:00,2016-07-11,Monday,Morning,,,,
355,City,176,Cancelled,2016-07-11 07:54:00,07:54:00,2016-07-11,Monday,Morning,,,,
356,City,,No Cars Available,2016-07-11 08:03:00,08:03:00,2016-07-11,Monday,Morning,,,,
357,Airport,24,Trip Completed,2016-07-11 08:00:00,08:00:00,2016-07-11,Monday,Morning,2016-07-11 09:08:00,09:08:00,2016-07-11,Monday
358,City,153,Cancelled,2016-07-11 08:00:00,08:00:00,2016-07-11,Monday,Morning,,,,
359,City,,No Cars Available,2016-07-11 07:58:00,07:58:00,2016-07-11,Monday,Morning,,,,
360,Airport,35,Trip Completed,2016-07-11 08:02:00,08:02:00,2016-07-11,Monday,Morning,2016-07-11 09:05:00,09:05:00,2016-07-11,Monday
361,City,262,Trip Completed,2016-07-11 08:05:00,08:05:00,2016-07-11,Monday,Morning,2016-07-11 08:48:00,08:48:00,2016-07-11,Monday
362,City,22,Trip Completed,2016-07-11 08:01:00,08:01:00,2016-07-11,Monday,Morning,2016-07-11 09:18:00,09:18:00,2016-07-11,Monday
363,City,249,Cancelled,2016-07-11 08:02:00,08:02:00,2016-07-11,Monday,Morning,,,,
364,City,,No Cars Available,2016-07-11 08:05:00,08:05:00,2016-07-11,Monday,Morning,,,,
365,City,,No Cars Available,2016-07-11 08:07:00,08:07:00,2016-07-11,Monday,Morning,,,,
366,City,158,Cancelled,2016-07-11 08:04:00,08:04:00,2016-07-11,Monday,Morning,,,,
367,City,,No Cars Available,2016-07-11 08:03:00,08:03:00,2016-07-11,Monday,Morning,,,,
368,City,111,Cancelled,2016-07-11 08:06:00,08:06:00,2016-07-11,Monday,Morning,,,,
369,City,,No Cars Available,2016-07-11 08:04:00,08:04:00,2016-07-11,Monday,Morning,,,,
370,City,73,Trip Completed,2016-07-11 08:06:00,08:06:00,2016-07-11,Monday,Morning,2016-07-11 08:32:00,08:32:00,2016-07-11,Monday
371,City,158,Cancelled,2016-07-11 08:07:00,08:07:00,2016-07-11,Monday,Morning,,,,
372,City,,No Cars Available,2016-07-11 08:07:00,08:07:00,2016-07-11,Monday,Morning,,,,
373,Airport,102,Trip Completed,2016-07-11 08:09:00,08:09:00,2016-07-11,Monday,Morning,2016-07-11 09:16:00,09:16:00,2016-07-11,Monday
374,Airport,264,Trip Completed,2016-07-11 08:10:00,08:10:00,2016-07-11,Monday,Morning,2016-07-11 09:03:00,09:03:00,2016-07-11,Monday
375,Airport,279,Trip Completed,2016-07-11 08:07:00,08:07:00,2016-07-11,Monday,Morning,2016-07-11 09:26:00,09:26:00,2016-07-11,Monday
376,City,77,Trip Completed,2016-07-11 08:11:00,08:11:00,2016-07-11,Monday,Morning,2016-07-11 08:49:00,08:49:00,2016-07-11,Monday
377,City,47,Cancelled,2016-07-11 08:11:00,08:11:00,2016-07-11,Monday,Morning,,,,
378,City,186,Cancelled,2016-07-11 08:08:00,08:08:00,2016-07-11,Monday,Morning,,,,
379,City,130,Cancelled,2016-07-11 08:18:00,08:18:00,2016-07-11,Monday,Morning,,,,
380,Airport,8,Trip Completed,2016-07-11 08:18:00,08:18:00,2016-07-11,Monday,Morning,2016-07-11 09:18:00,09:18:00,2016-07-11,Monday
381,City,108,Cancelled,2016-07-11 08:16:00,08:16:00,2016-07-11,Monday,Morning,,,,
382,City,253,Trip Completed,2016-07-11 08:17:00,08:17:00,2016-07-11,Monday,Morning,2016-07-11 09:11:00,09:11:00,2016-07-11,Monday
383,City,200,Cancelled,2016-07-11 08:21:00,08:21:00,2016-07-11,Monday,Morning,,,,
384,Airport,231,Trip Completed,2016-07-11 08:18:00,08:18:00,2016-07-11,Monday,Morning,2016-07-11 08:54:00,08:54:00,2016-07-11,Monday
385,City,,No Cars Available,2016-07-11 08:21:00,08:21:00,2016-07-11,Monday,Morning,,,,
386,City,68,Cancelled,2016-07-11 08:29:00,08:29:00,2016-07-11,Monday,Morning,,,,
387,Airport,228,Trip Completed,2016-07-11 08:19:00,08:19:00,2016-07-11,Monday,Morning,2016-07-11 09:07:00,09:07:00,2016-07-11,Monday
388,City,,No Cars Available,2016-07-11 08:21:00,08:21:00,2016-07-11,Monday,Morning,,,,
389,City,266,Trip Completed,2016-07-11 08:20:00,08:20:00,2016-07-11,Monday,Morning,2016-07-11 09:17:00,09:17:00,2016-07-11,Monday
390,City,,No Cars Available,2016-07-11 08:17:00,08:17:00,2016-07-11,Monday,Morning,,,,
391,City,107,Cancelled,2016-07-11 08:24:00,08:24:00,2016-07-11,Monday,Morning,,,,
392,Airport,193,Trip Completed,2016-07-11 08:23:00,08:23:00,2016-07-11,Monday,Morning,2016-07-11 09:10:00,09:10:00,2016-07-11,Monday
393,City,212,Cancelled,2016-07-11 08:27:00,08:27:00,2016-07-11,Monday,Morning,,,,
394,Airport,260,Trip Completed,2016-07-11 08:22:00,08:22:00,2016-07-11,Monday,Morning,2016-07-11 08:59:00,08:59:00,2016-07-11,Monday
395,City,276,Cancelled,2016-07-11 08:32:00,08:32:00,2016-07-11,Monday,Morning,,,,
396,City,,No Cars Available,2016-07-11 08:29:00,08:29:00,2016-07-11,Monday,Morning,,,,
397,City,72,Cancelled,2016-07-11 08:23:00,08:23:00,2016-07-11,Monday,Morning,,,,
398,City,159,Trip Completed,2016-07-11 08:26:00,08:26:00,2016-07-11,Monday,Morning,2016-07-11 09:32:00,09:32:00,2016-07-11,Monday
399,City,232,Cancelled,2016-07-11 08:25:00,08:25:00,2016-07-11,Monday,Morning,,,,
400,City,32,Cancelled,2016-07-11 08:29:00,08:29:00,2016-07-11,Monday,Morning,,,,
401,City,43,Cancelled,2016-07-11 08:27:00,08:27:00,2016-07-11,Monday,Morning,,,,
402,Airport,69,Trip Completed,2016-07-11 08:31:00,08:31:00,2016-07-11,Monday,Morning,2016-07-11 09:02:00,09:02:00,2016-07-11,Monday
403,City,79,Cancelled,2016-07-11 08:35:00,08:35:00,2016-07-11,Monday,Morning,,,,
404,City,120,Cancelled,2016-07-11 08:39:00,08:39:00,2016-07-11,Monday,Morning,,,,
405,City,132,Trip Completed,2016-07-11 08:29:00,08:29:00,2016-07-11,Monday,Morning,2016-07-11 09:35:00,09:35:00,2016-07-11,Monday
406,Airport,201,Trip Completed,2016-07-11 08:36:00,08:36:00,2016-07-11,Monday,Morning,2016-07-11 09:34:00,09:34:00,2016-07-11,Monday
407,City,294,Cancelled,2016-07-11 08:33:00,08:33:00,2016-07-11,Monday,Morning,,,,
408,City,,No Cars Available,2016-07-11 08:37:00,08:37:00,2016-07-11,Monday,Morning,,,,
409,City,216,Cancelled,2016-07-11 08:34:00,08:34:00,2016-07-11,Monday,Morning,,,,
410,City,274,Trip Completed,2016-07-11 08:34:00,08:34:00,2016-07-11,Monday,Morning,2016-07-11 09:25:00,09:25:00,2016-07-11,Monday
411,City,53,Cancelled,2016-07-11 08:37:00,08:37:00,2016-07-11,Monday,Morning,,,,
412,City,107,Cancelled,2016-07-11 08:37:00,08:37:00,2016-07-11,Monday,Morning,,,,
413,City,,No Cars Available,2016-07-11 08:37:00,08:37:00,2016-07-11,Monday,Morning,,,,
414,City,242,Cancelled,2016-07-11 08:41:00,08:41:00,2016-07-11,Monday,Morning,,,,
415,Airport,251,Cancelled,2016-07-11 08:37:00,08:37:00,2016-07-11,Monday,Morning,,,,
416,City,,No Cars Available,2016-07-11 08:39:00,08:39:00,2016-07-11,Monday,Morning,,,,
417,City,271,Cancelled,2016-07-11 08:42:00,08:42:00,2016-07-11,Monday,Morning,,,,
418,City,62,Trip Completed,2016-07-11 08:42:00,08:42:00,2016-07-11,Monday,Morning,2016-07-11 09:24:00,09:24:00,2016-07-11,Monday
419,City,212,Cancelled,2016-07-11 08:42:00,08:42:00,2016-07-11,Monday,Morning,,,,
